,Zip_Code,Dwelling_Type,Nr_Bedrooms,Nr_Bathrooms,Approx_SQFT,Price_per_SqFt,Dwelling_Styles,Year_Built,Approx_Lot_SqFt,Pool,HOA_Fee,Land_Lease_Fee,Clubhouse_Rec_Room,Basement,RV_Gate,List_Price,Sold_Price,Building_Style,Gated_Community,Workout_Facility,Garage_Spaces,Carport_Spaces,Loan_Type,Payment_Type,HOA_Missing,Buyer_Concession,Seller_Concession,diff_List_Sold
2358,85254,TH,1,1.0,713,469.84,Attached,1985,746,Community,86.0,N,No,N,No,339900,335000,Missing,No,No,1.0,0.0,Conventional,Other,0,3399.0,3399.0,-4900
2359,85254,SF,6,6.0,5222,280.54,Detached,1976,11804,Private,319.6,N,No,N,No,1495000,1465000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,2000.0,-30000
2360,85254,SF,3,2.0,1949,364.29,Detached,1983,9950,no_pool,505.0,N,No,N,No,725000,710000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,-15000
2361,85254,SF,4,3.0,3018,425.77,Detached,1985,10041,Private,272.0,N,No,N,No,1285000,1285000,Missing,No,No,3.0,0.0,Cash,Missing,0,0.0,0.0,0
2362,85254,TH,4,2.5,2311,285.59,Attached,2023,2550,Community,169.56,N,No,N,No,659990,659990,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,18899.7,0
2363,85254,SF,5,3.5,3247,263.31,Detached,1994,8155,Private,450.0,N,No,N,No,899000,855000,Missing,No,No,3.0,0.0,Cash,Missing,0,0.0,0.0,-44000
2364,85254,SF,3,2.0,1952,397.03,Detached,1998,5407,Community,1723.12,N,No,N,No,804750,775000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,6000.0,-29750
2365,85254,SF,4,3.5,2475,331.31,Detached,2023,3861,Community,145.0,N,No,N,No,861990,820000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,10000.0,-41990
2366,85254,SF,4,2.5,3136,371.49,Detached,1997,12562,Private,147.0,N,No,N,No,1295000,1165000,Missing,No,No,3.0,0.0,Other,Missing,0,0.0,0.0,-130000
2367,85254,SF,4,3.5,3264,428.92,Detached,1987,10389,Private,250.0,N,No,N,No,1425000,1400000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-25000
2368,85254,TH,3,2.5,2143,293.98,Attached,2023,2550,Community,450.7,N,No,N,No,649990,629990,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,20070.64,-20000
2369,85254,TH,3,2.5,2143,293.98,Attached,2023,2550,Community,264.0,N,No,N,No,629990,629990,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,17391.04,0
2370,85254,SF,5,3.0,3551,302.73,Detached,1978,17699,Private,4500.0,N,No,N,No,1099000,1075000,Missing,No,No,2.0,1.0,Conventional,Missing,0,0.0,25000.0,-24000
2371,85254,TH,2,1.0,784,371.17,Attached,1984,798,no_pool,159.0,N,No,N,No,299500,291000,Missing,No,No,0.0,1.0,Conventional,Missing,0,0.0,0.0,-8500
2372,85254,SF,4,2.0,2154,387.65,Detached,1989,14268,Private,261.0,N,No,N,No,835000,835000,Missing,No,No,3.0,0.0,Conventional,Missing,0,0.0,12000.0,0
2373,85254,TH,3,2.5,2143,291.64,Attached,2023,2596,Community,192.61,N,No,N,No,624990,624990,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,22139.44,0
2374,85254,SF,3,2.0,1793,407.13,Detached,1992,8387,Private,394.7,N,No,N,No,750000,730000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,500.0,-20000
2375,85254,AF,2,2.0,1340,475.37,Attached,1998,155,Community,147.0,N,No,N,No,665000,637000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-28000
2376,85254,SF,4,2.5,3142,431.25,Detached,1997,11715,Private,319.6,N,No,N,No,1399900,1355000,Missing,No,No,3.0,0.0,Conventional,Missing,0,0.0,20000.0,-44900
2377,85254,SF,4,2.0,2157,380.16,Detached,1972,23840,Private,382.55,N,No,N,No,875000,820000,Missing,No,No,3.0,0.0,Cash,Missing,0,0.0,0.0,-55000
2378,85254,SF,3,2.0,2204,292.65,Detached,1975,10642,no_pool,349.0,N,No,N,No,719500,645000,Missing,No,No,2.0,1.0,Other,Missing,0,0.0,0.0,-74500
2379,85254,AF,3,2.0,1194,332.49,Stacked,1995,11148,Community,148.0,N,No,N,No,397000,397000,Missing,No,No,0.0,1.0,Conventional,Missing,0,0.0,7000.0,0
2380,85254,TH,3,2.5,2143,300.98,Attached,2023,2745,Community,414.69,N,No,N,No,649990,644990,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,23485.44,-5000
2381,85254,TH,3,2.5,2143,293.98,Attached,2023,2550,Community,141.0,N,No,N,No,629990,629990,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,18021.0,0
2382,85254,SF,4,2.0,2685,458.1,Detached,1974,24171,Private,888.0,N,No,N,No,1298000,1230000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,-68000
2383,85254,SF,3,2.0,2114,348.15,Detached,1974,11347,Private,339.0,N,No,N,No,735000,736000,Missing,No,No,0.0,2.0,Cash,Missing,0,0.0,0.0,1000
2384,85254,SF,3,2.0,1976,315.28,Detached,1974,11480,no_pool,244.2,N,No,N,No,670000,623000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-47000
2385,85254,SF,3,2.0,2038,360.64,Detached,1974,11399,Private,366.0,N,No,N,No,730000,735000,Missing,No,No,0.0,2.0,Cash,Missing,0,0.0,0.0,5000
2386,85254,SF,5,2.0,2349,372.49,Detached,1988,7634,Private,214.7,N,No,N,No,875000,875000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,17500.0,0
2387,85254,SF,4,4.0,3378,485.49,Detached,1978,48674,Private,125.0,N,No,N,No,1690444,1640000,Missing,No,No,0.0,3.0,Conventional,Missing,0,0.0,0.0,-50444
2388,85254,TH,2,2.5,1268,307.57,Attached,1986,652,Community,246.42,N,No,N,No,400000,390000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-10000
2389,85254,SF,4,2.0,1592,562.19,Detached,1985,12621,Private,429.0,N,No,N,No,895000,895000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,16000.0,0
2390,85254,SF,4,3.5,2475,349.89,Detached,2021,4250,Community,338.0,N,No,N,No,866000,866000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,10000.0,0
2391,85254,SF,3,2.5,1832,412.11,Detached,2021,4250,Community,500.0,N,No,N,No,755000,755000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,10000.0,0
2392,85254,SF,4,3.5,4281,420.46,Detached,1995,9831,Private,230.0,N,No,Y,No,1850000,1800000,Missing,No,No,3.0,0.0,Conventional,Missing,0,0.0,0.0,-50000
2393,85254,SF,3,2.0,1671,580.49,Detached,1995,7627,Private,370.0,N,No,N,No,989000,970000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-19000
2394,85254,SF,3,2.0,2158,389.24,Detached,1996,8258,Private,366.0,N,No,N,No,879000,840000,Missing,No,No,3.0,0.0,Conventional,Missing,0,0.0,0.0,-39000
2395,85254,SF,4,3.0,2025,394.37,Detached,2022,5400,Community,86.0,N,No,N,No,799900,798600,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,-1300
2396,85254,SF,3,2.0,1946,387.97,Detached,1974,10680,no_pool,147.0,N,No,N,No,775000,755000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-20000
2397,85254,SF,4,3.5,2376,315.65,Detached,1974,15007,Private,86.0,N,No,Y,No,815000,750000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-65000
2398,85254,SF,5,3.0,2622,364.99,Detached,1996,15736,no_pool,784.0,N,No,N,No,689000,957000,Missing,No,No,3.0,0.0,Cash,Missing,0,0.0,0.0,268000
2399,85254,SF,4,2.0,2426,416.32,Detached,1997,7641,Private,1649.4,N,No,N,No,999900,1010000,Missing,No,No,3.0,0.0,Conventional,Missing,0,0.0,0.0,10100
2400,85254,AF,3,3.0,2232,1433.69,Stacked,2018,2233,Community,400.0,N,No,N,No,3200000,3200000,Missing,No,No,3.0,0.0,Other,Missing,0,0.0,500.0,0
2401,85254,SF,4,2.0,1778,441.5,Detached,1983,9759,Private,141.0,N,No,N,No,789000,785000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-4000
2402,85254,TH,2,1.5,959,367.04,Attached,1986,518,Community,304.5,N,No,N,No,354900,352000,Missing,No,No,0.0,1.0,Cash,Missing,0,0.0,0.0,-2900
2403,85254,SF,5,3.0,2940,404.76,Detached,1976,16215,Private,544.75,N,No,N,No,1200000,1190000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,10000.0,-10000
2404,85254,SF,3,2.0,2054,345.67,Detached,1977,10717,Private,399.0,N,No,N,No,699900,710000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,33600.0,10100
2405,85255,SF,3,4.5,4650,642.12,Detached,2023,38931,no_pool,,N,No,N,No,2985836,2985836,Missing,No,No,4.0,0.0,Cash,Missing,1,0.0,0.0,0
2406,85255,TH,4,4.0,2722,556.39,Attached,2022,5097,Community,,N,No,N,No,1396995,1514503,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,117508
2407,85255,AF,3,2.0,1585,362.77,Attached,2005,1622,Community,,N,No,N,No,597500,575000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-22500
2408,85255,TH,3,4.0,2728,549.85,Attached,2022,5784,Both,,N,No,N,No,1550000,1500000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-50000
2409,85255,SF,4,5.0,6469,618.33,Detached,1988,42306,Both,,N,No,N,No,4250000,4000000,Missing,No,No,3.0,0.0,Other,Missing,1,0.0,0.0,-250000
2410,85255,SF,3,2.0,2490,417.67,Detached,1994,36879,Private,,N,No,N,No,1050000,1040000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-10000
2411,85255,SF,5,5.5,5150,757.28,Detached,2013,25610,Both,,N,No,N,No,4000000,3900000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,-100000
2412,85255,TH,3,3.0,2240,408.48,Attached,2007,4895,Community,,N,No,N,No,899999,915000,Missing,No,No,2.0,0.0,Carryback,Missing,1,0.0,0.0,15001
2413,85255,SF,4,3.0,3128,441.18,Detached,2013,6350,Both,,N,No,N,No,1399999,1380000,Missing,No,No,3.0,2.0,Conventional,Missing,1,0.0,0.0,-19999
2414,85255,SF,4,3.5,3397,338.53,Detached,2006,8259,Private,,N,No,N,No,1150000,1150000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,40250.0,0
2415,85255,SF,4,3.0,2797,336.07,Detached,1999,6050,Both,,N,No,N,No,949000,940000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,14000.0,-9000
2416,85255,SF,4,2.5,3305,384.26,Detached,2001,12500,Private,,N,No,N,No,1350000,1270000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,-80000
2417,85255,SF,4,2.5,2730,411.17,Detached,1988,33952,Private,,N,No,N,No,1185000,1122500,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-62500
2418,85255,SF,5,5.5,5344,439.74,Detached,2004,42270,Private,,N,No,N,No,2499000,2350000,Missing,No,No,4.0,0.0,Conventional,Missing,1,0.0,0.0,-149000
2419,85255,SF,2,2.5,3300,762.12,Detached,1979,20911,Private,,N,No,N,No,2598000,2515000,Missing,No,No,4.0,0.0,Conventional,Missing,1,0.0,0.0,-83000
2420,85255,TH,4,3.5,2484,332.12,Attached,2002,2450,Community,,N,No,N,No,839000,825000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,2000.0,-14000
2421,85255,SF,3,2.0,2458,451.59,Detached,1998,6821,Community,,N,No,N,No,1169900,1110000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-59900
2422,85255,SF,4,4.5,3442,520.05,Detached,2013,8308,Both,,N,No,N,No,1799000,1790000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,-9000
2423,85255,SF,3,3.5,4085,501.59,Detached,2023,13696,no_pool,,N,No,N,No,2099000,2049000,Missing,No,No,4.0,0.0,Conventional,Missing,1,0.0,0.0,-50000
2424,85255,SF,3,2.5,1700,411.17,Detached,1998,5535,Community,,N,No,N,No,699900,699000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,20997.0,-900
2425,85255,SF,4,4.5,4746,842.6,Detached,2014,18874,Both,,N,No,N,No,3999000,3999000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,0
2426,85255,SF,4,4.5,4350,850.57,Detached,2000,25265,Private,,N,No,N,No,3700000,3700000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,0
2427,85255,SF,4,3.5,3859,401.66,Detached,1997,11004,Private,,N,No,N,No,1629000,1550000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,14000.0,-79000
2428,85255,SF,3,2.0,1936,433.88,Detached,1998,10020,Community,,N,No,N,No,855000,840000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-15000
2429,85255,SF,3,2.0,2128,399.43,Detached,1996,10161,Community,,N,No,N,No,899000,850000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-49000
2430,85255,SF,2,2.5,3067,709.16,Detached,1997,22175,Both,,N,No,N,No,2400000,2175000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,5000.0,-225000
2431,85255,SF,4,2.5,2184,293.04,Detached,2000,3089,no_pool,,N,No,N,No,659000,640000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-19000
2432,85255,SF,3,2.5,3123,392.25,Detached,2006,7961,Both,,N,No,N,No,1300000,1225000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,10000.0,-75000
2433,85255,SF,4,2.0,2248,556.04,Detached,1996,10587,Private,,N,No,N,No,1250000,1250000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,0
2434,85255,AF,1,1.0,798,375.94,Stacked,2001,976,Community,,N,No,N,No,312500,300000,Missing,No,No,0.0,1.0,Cash,Missing,1,0.0,700.0,-12500
2435,85255,SF,4,2.5,2265,342.16,Detached,1992,4571,Community,,N,No,N,No,799000,775000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,3500.0,-24000
2436,85255,SF,3,3.5,3664,518.56,Detached,2023,34524,no_pool,,N,No,N,No,1949727,1900000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,-49727
2437,85255,AF,2,2.5,2757,797.96,Stacked,2018,2770,Community,,N,No,N,No,2275000,2200000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-75000
2438,85255,SF,3,2.0,1451,464.5,Detached,1999,5311,Both,,N,No,N,No,675000,674000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,6750.0,-1000
2439,85255,SF,4,3.5,4010,598.5,Detached,2002,41604,Both,,N,No,N,No,2499000,2400000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,-99000
2440,85255,SF,3,2.5,3569,357.24,Detached,2001,40954,no_pool,,N,No,N,No,1375000,1275000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,-100000
2441,85255,SF,4,4.5,5088,828.42,Detached,2006,14443,Both,,N,No,N,No,4299000,4215000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,-84000
2442,85255,AF,1,1.0,904,353.98,Stacked,2001,969,Community,,N,No,N,No,336500,320000,Missing,No,No,0.0,1.0,Cash,Missing,1,0.0,0.0,-16500
2443,85255,SF,4,3.5,3290,638.29,Detached,2016,18170,Private,,N,No,N,No,2199000,2100000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-99000
2444,85255,SF,5,3.5,4090,556.23,Detached,1999,16945,Both,,N,No,N,No,2345000,2275000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,-70000
2445,85255,SF,4,3.0,2305,349.24,Detached,1994,8081,Private,,N,No,N,No,825000,805000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,17000.0,-20000
2446,85255,SF,4,3.0,3286,349.97,Detached,1992,17069,Private,,N,No,N,No,1295000,1150000,Missing,No,No,3.0,0.0,Other,Missing,1,0.0,0.0,-145000
2447,85255,SF,5,4.0,3560,730.34,Detached,2001,13728,Community,,N,No,N,No,2650000,2600000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,-50000
2448,85255,SF,3,2.0,1701,470.31,Detached,1999,5400,Community,,N,No,N,No,830000,800000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,2000.0,-30000
2449,85255,SF,4,3.5,3645,433.47,Detached,2005,8764,Both,,N,No,N,No,1650000,1580000,Missing,No,No,2.0,0.0,VA,Missing,1,0.0,24750.0,-70000
2450,85255,SF,3,2.5,2261,685.53,Detached,2009,5794,Both,,N,No,N,No,1550000,1550000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
2451,85255,PH,2,2.0,1667,476.0,Attached,2003,8122,Community,,N,No,N,No,839000,793500,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,8500.0,-45500
2452,85255,SF,3,2.0,1622,462.39,Detached,1998,7683,Community,,N,No,N,No,750000,750000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,15000.0,0
2453,85255,AF,3,2.0,1286,339.81,Stacked,2001,1342,Community,,N,No,N,No,437000,437000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,0.0,0
2454,85255,SF,4,2.5,2770,417.68,Detached,1998,7700,Both,,N,No,N,No,1149000,1157000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,10000.0,8000
2455,85255,SF,3,3.0,2300,406.52,Detached,1998,6485,Community,,N,No,N,No,950000,935000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,0.0,-15000
2456,85255,SF,3,2.0,1817,591.63,Detached,2000,7075,Community,,N,No,N,No,1095000,1075000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-20000
2457,85255,SF,4,2.5,2806,498.93,Detached,1996,8850,Private,,N,No,N,No,1495000,1400000,Missing,No,No,3.0,0.0,Other,Missing,1,0.0,0.0,-95000
2458,85255,SF,4,4.5,3492,649.63,Detached,2002,11483,Both,,N,No,N,No,2275000,2268500,Missing,No,No,3.0,0.0,Other,Missing,1,0.0,0.0,-6500
2459,85255,AF,3,2.0,1548,377.9,Attached,2000,1801,Community,,N,No,N,No,585000,585000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
2460,85255,SF,3,2.5,1656,338.16,Detached,1998,2262,Community,,N,No,N,No,560000,560000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,0
2461,85255,AF,1,1.0,798,407.27,Stacked,2001,814,Community,,N,No,N,No,329900,325000,Missing,No,No,0.0,1.0,Cash,Missing,1,0.0,0.0,-4900
2462,85255,AF,2,2.0,1729,334.34,Attached,2003,161,Community,,N,No,N,No,579900,578075,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-1825
2463,85255,TH,3,2.5,2305,327.55,Attached,2000,1983,Community,,N,No,N,No,755000,755000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,0.0,0
2464,85255,SF,5,3.5,5203,499.71,Detached,2004,25355,Private,,N,No,N,No,2700000,2600000,Missing,No,No,4.0,0.0,Conventional,Missing,1,0.0,0.0,-100000
2465,85255,SF,3,2.5,2378,353.24,Attached,2021,1742,Community,,N,No,N,No,850000,840000,Missing,No,No,2.0,0.0,Exchange,Missing,1,0.0,1000.0,-10000
2466,85255,TH,3,2.5,2305,362.25,Attached,1999,1993,Community,,N,No,N,No,850000,835000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-15000
2467,85255,SF,4,3.0,2853,525.76,Detached,1998,9218,no_pool,,N,No,N,No,1475000,1500000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,25000
2468,85255,SF,4,2.5,2371,284.69,Detached,2000,4050,no_pool,,N,No,N,No,675000,675000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
2469,85255,SF,4,2.5,2006,381.35,Detached,1998,5675,Community,,N,No,N,No,775000,765000,Missing,No,No,2.0,0.0,VA,Missing,1,0.0,0.0,-10000
2470,85255,SF,4,2.5,2371,299.03,Detached,1999,3886,Private,,N,No,N,No,709000,709000,Missing,No,No,2.0,0.0,Carryback,Missing,1,0.0,0.0,0
2471,85255,TH,3,3.0,2390,627.62,Attached,2021,5560,Both,,N,No,N,No,1500000,1500000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
2472,85255,SF,3,2.0,1903,522.33,Detached,1998,6605,Community,,N,No,N,No,994000,994000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,1000.0,0
2473,85255,TH,3,2.0,1585,369.09,Attached,2004,1828,Community,,N,No,N,No,600000,585000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,0.0,-15000
2474,85255,SF,3,2.5,2669,500.18,Detached,1998,6778,Community,,N,No,N,No,1335000,1335000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
2475,85255,SF,3,2.0,2005,563.59,Detached,1992,8015,Private,,N,No,N,No,1150000,1130000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,-20000
2476,85255,SF,4,3.0,2555,489.23,Detached,1998,8651,Private,,N,No,N,No,1250000,1250000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
2477,85255,AF,3,2.0,1729,375.93,Attached,2000,1885,Community,,N,No,N,No,650000,650000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
2478,85257,SF,4,2.5,2205,317.46,Detached,1959,7224,no_pool,,N,No,N,Yes,729000,700000,Missing,No,No,0.0,1.0,Conventional,Fixed,1,0.0,0.0,-29000
2479,85257,SF,3,2.0,1456,432.69,Detached,1961,6462,Private,398.9,N,Yes,N,Yes,650000,630000,String,Yes,Yes,0.0,0.0,Conventional,Fixed,0,0.0,4000.0,-20000
2480,85257,SF,4,2.0,1590,393.08,Detached,1960,6835,no_pool,357.95,N,Yes,N,Yes,625000,625000,String,Yes,Yes,1.0,0.0,Conventional,Fixed,0,0.0,6000.0,0
2481,85257,MM,2,2.0,1200,22.5,Detached,1979,2000,Community,329.6,Y,Yes,N,Yes,33900,27000,String,Yes,Yes,0.0,0.0,Cash,Other,0,0.0,0.0,-6900
2482,85257,SF,4,2.0,1828,339.17,Detached,1959,6187,no_pool,220.0,N,Yes,N,Yes,639000,620000,String,Yes,Yes,0.0,0.0,Conventional,Other,0,0.0,0.0,-19000
2483,85257,SF,4,2.0,2114,292.33,Detached,1961,7620,no_pool,57.75,N,Yes,N,Yes,624500,618000,Clustered,Yes,Yes,0.0,2.0,Cash,Fixed,0,0.0,0.0,-6500
2484,85257,TH,2,1.5,1088,172.33,Attached,1964,0,Community,300.0,N,Yes,N,Yes,189500,187500,2-3-4 Plex,Yes,Yes,0.0,1.0,Cash,Other,0,0.0,0.0,-2000
2485,85257,AF,1,1.0,720,161.11,Stacked,1966,0,Community,315.0,N,Yes,N,Yes,117000,116000,2-3-4 Plex,Yes,Yes,0.0,1.0,Cash,Fixed,0,0.0,6440.0,-1000
2486,85257,AF,0,1.0,528,151.51,Stacked,1964,0,Community,375.0,N,Yes,N,No,75000,80000,String,Yes,Yes,0.0,1.0,Cash,Fixed,0,0.0,0.0,5000
2487,85257,SF,5,3.0,2230,347.53,Detached,1958,8598,Private,300.0,N,Yes,N,No,799000,775000,Clustered,Yes,Yes,0.0,2.0,Conventional,Fixed,0,0.0,0.0,-24000
2488,85257,SF,4,2.5,2540,521.65,Detached,1970,10690,Private,198.0,N,Yes,N,No,1350000,1325000,String,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-25000
2489,85257,TH,2,2.0,917,337.4,Attached,1986,64,Community,150.0,N,Yes,N,No,310000,309400,String,Yes,Yes,0.0,2.0,Conventional,Fixed,0,0.0,9300.0,-600
2490,85257,SF,3,2.5,1980,290.4,Detached,1960,7503,Private,0.0,N,Yes,N,No,620000,575000,Clustered,Yes,Yes,0.0,0.0,Conventional,Fixed,0,0.0,1000.0,-45000
2491,85257,SF,3,2.0,1795,389.97,Detached,1960,6999,Private,85.0,N,Yes,N,No,724999,700000,String,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-24999
2492,85257,SF,2,2.0,1626,353.63,Detached,1980,8460,Private,300.0,N,Yes,N,No,590000,575000,Clustered,Yes,Yes,2.0,0.0,FHA,Fixed,0,0.0,0.0,-15000
2493,85257,TH,2,2.0,1276,336.99,Attached,1984,47,Community,300.0,N,Yes,N,No,440000,430000,2-3-4 Plex,Yes,Yes,1.0,0.0,Conventional,Fixed,0,0.0,2000.0,-10000
2494,85257,TH,2,1.5,950,303.16,Attached,1980,0,Community,255.0,N,Yes,N,No,288000,288000,Missing,Yes,Yes,0.0,1.0,Conventional,Other,0,0.0,9500.0,0
2495,85257,TH,3,1.0,957,177.63,Attached,1962,55800360,Community,302.0,N,Yes,N,No,179000,170000,Missing,Yes,Yes,0.0,1.0,Cash,Fixed,0,0.0,0.0,-9000
2496,85257,SF,3,3.0,2398,304.42,Detached,1960,8591,Private,435.0,N,Yes,N,No,745000,730000,Missing,Yes,Yes,2.5,0.0,Conventional,Fixed,0,0.0,800.0,-15000
2497,85257,SF,3,2.0,1305,505.75,Detached,1960,6707,Private,380.0,N,Yes,N,No,674999,660000,Missing,Yes,Yes,0.0,1.0,Conventional,Fixed,0,0.0,1500.0,-14999
2498,85257,SF,3,2.0,2093,324.84,Detached,1960,6958,Private,1070.0,N,Yes,N,No,679900,679900,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,10000.0,0
2499,85257,AF,2,2.0,1265,332.01,Attached,1984,447,Community,2866.0,N,Yes,N,No,414990,420000,Missing,Yes,Yes,1.0,0.0,Conventional,Fixed,0,0.0,7500.0,5010
2500,85257,SF,3,2.0,1409,361.95,Detached,1985,6295,no_pool,330.0,N,Yes,N,No,529000,510000,Missing,Yes,Yes,2.0,0.0,Cash,Other,0,0.0,0.0,-19000
2501,85257,SF,3,2.0,1475,434.23,Detached,1961,7016,Private,318.0,N,Yes,N,No,649999,640500,Missing,Yes,Yes,1.0,0.0,Conventional,Fixed,0,0.0,0.0,-9499
2502,85257,TH,1,1.0,550,407.27,Attached,1962,100,Community,435.0,N,Yes,N,No,224000,224000,Missing,Yes,No,0.0,1.0,Conventional,Fixed,0,0.0,6000.0,0
2503,85257,SF,3,2.0,1712,443.92,Detached,1959,6979,no_pool,338.0,N,Yes,N,No,770000,760000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-10000
2504,85257,SF,3,1.75,1345,475.83,Detached,1955,8025,Private,250.0,N,Yes,N,No,550000,640000,Missing,No,No,0.0,1.0,Conventional,Interest Only,0,0.0,0.0,90000
2505,85257,SF,3,2.0,1148,486.93,Detached,1958,7138,no_pool,185.0,N,Yes,N,No,579900,559000,Missing,No,No,1.0,0.0,Other,Fixed,0,0.0,0.0,-20900
2506,85257,SF,4,2.0,1875,440.0,Detached,1958,9929,Private,265.0,N,Yes,N,No,824900,825000,Missing,No,No,2.0,2.0,Conventional,Other,0,0.0,0.0,100
